student_id,name,branch,year_of_study,joining_year,phone,password,stop_id
21211E0001,Siddharth Naidu,CIVIL,3,2021,9995690563,bvrit123,87
21211E0002,Siddharth Rao,CIVIL,3,2021,9483991201,bvrit123,18
21211E0003,Karthik Chowdary,CIVIL,3,2021,9958318185,bvrit123,114
21211E0004,Sneha Kumar,CIVIL,3,2021,9886461491,bvrit123,100
21211E0005,Rohit Yadav,CIVIL,3,2021,9572840424,bvrit123,36
21211E0006,Sneha Reddy,CIVIL,3,2021,9846007398,bvrit123,7
21211E0007,Riya Gupta,CIVIL,3,2021,9292788050,bvrit123,139
21211E0008,Riya Yadav,CIVIL,3,2021,9202729316,bvrit123,21
21211E0009,Arjun Naidu,CIVIL,3,2021,9991541265,bvrit123,12
21211E0010,Aditya Singh,CIVIL,3,2021,9241683390,bvrit123,19
21211E0011,Vikram Agarwal,CIVIL,3,2021,9313352769,bvrit123,72
21211E0012,Priya Agarwal,CIVIL,3,2021,9621409378,bvrit123,124
21211E0013,Neha Deshmukh,CIVIL,3,2021,9564979448,bvrit123,26
21211E0014,Karthik Singh,CIVIL,3,2021,9857942305,bvrit123,114
21211E0015,Anjali Yadav,CIVIL,3,2021,9200803805,bvrit123,118
21211E0016,Nikhil Verma,CIVIL,3,2021,9804620255,bvrit123,58
21211E0017,Aditya Patil,CIVIL,3,2021,9506505587,bvrit123,25
21211E0018,Anjali Naidu,CIVIL,3,2021,9337771703,bvrit123,134
21211E0019,Varun Chowdary,CIVIL,3,2021,9600620149,bvrit123,37
21211E0020,Neha Deshmukh,CIVIL,3,2021,9312977864,bvrit123,108
21211E0021,Sneha Rao,CIVIL,3,2021,9739784324,bvrit123,27
21211E0022,Aditya Gupta,CIVIL,3,2021,9203691539,bvrit123,63
21211E0023,Rahul Verma,CIVIL,3,2021,9735937603,bvrit123,130
21211E0024,Priya Reddy,CIVIL,3,2021,9948515468,bvrit123,73
21211E0025,Rahul Kumar,CIVIL,3,2021,9512138354,bvrit123,70
21211E0026,Sneha Rao,CIVIL,3,2021,9168519020,bvrit123,133
21211E0027,Karthik Deshmukh,CIVIL,3,2021,9633593087,bvrit123,95
21211E0028,Sneha Chowdary,CIVIL,3,2021,9563849197,bvrit123,63
21211E0029,Varun Deshmukh,CIVIL,3,2021,9697642325,bvrit123,15
21211E0030,Priya Yadav,CIVIL,3,2021,9333989400,bvrit123,14
21211E0031,Nikhil Rao,CIVIL,3,2021,9971100990,bvrit123,111
21211E0032,Anjali Agarwal,CIVIL,3,2021,9898254792,bvrit123,13
21211E0033,Varun Singh,CIVIL,3,2021,9929667723,bvrit123,128
21211E0034,Vikram Reddy,CIVIL,3,2021,9608152247,bvrit123,93
21211E0035,Aditya Patil,CIVIL,3,2021,9833761737,bvrit123,120
21211E0036,Swati Yadav,CIVIL,3,2021,9881292919,bvrit123,109
21211E0037,Nikhil Verma,CIVIL,3,2021,9464738193,bvrit123,124
21211E0038,Priya Reddy,CIVIL,3,2021,9499156683,bvrit123,41
21211E0039,Aryan Goud,CIVIL,3,2021,9756956644,bvrit123,43
21211E0040,Vikram Gupta,CIVIL,3,2021,9580726676,bvrit123,88
21211E0041,Aryan Chowdary,CIVIL,3,2021,9571077458,bvrit123,135
21211E0042,Rohit Verma,CIVIL,3,2021,9637325810,bvrit123,86
21211E0043,Riya Rao,CIVIL,3,2021,9406394132,bvrit123,79
21211E0044,Pooja Rao,CIVIL,3,2021,9571904754,bvrit123,93
21211E0045,Swati Kumar,CIVIL,3,2021,9822862809,bvrit123,114
21211E0046,Anjali Deshmukh,CIVIL,3,2021,9861645021,bvrit123,110
21211E0047,Kavya Sharma,CIVIL,3,2021,9887135473,bvrit123,140
21211E0048,Siddharth Verma,CIVIL,3,2021,9461718839,bvrit123,94
21211E0049,Aryan Agarwal,CIVIL,3,2021,9161613206,bvrit123,63
21211E0050,Divya Rao,CIVIL,3,2021,9360369186,bvrit123,121
21211E0051,Meghana Singh,CIVIL,3,2021,9108469025,bvrit123,15
21211E0052,Arjun Naidu,CIVIL,3,2021,9440224218,bvrit123,111
21211E0053,Nikhil Deshmukh,CIVIL,3,2021,9496346170,bvrit123,52
21211E0054,Anjali Naidu,CIVIL,3,2021,9322092924,bvrit123,18
21211E0055,Arjun Rao,CIVIL,3,2021,9490903390,bvrit123,47
21211E0056,Sneha Verma,CIVIL,3,2021,9222594481,bvrit123,112
21211E0057,Varun Reddy,CIVIL,3,2021,9282874951,bvrit123,73
21211E0058,Rohit Singh,CIVIL,3,2021,9550665711,bvrit123,55
21211E0059,Rohit Agarwal,CIVIL,3,2021,9264248083,bvrit123,51
21211E0060,Kavya Naidu,CIVIL,3,2021,9487843373,bvrit123,65
21211E0061,Aditya Verma,CIVIL,3,2021,9579290131,bvrit123,72
21211E0062,Rahul Yadav,CIVIL,3,2021,9562443649,bvrit123,95
21211E0063,Rohit Singh,CIVIL,3,2021,9189759961,bvrit123,9
21211F0001,Aryan Reddy,IT,3,2021,9637999171,bvrit123,89
21211F0002,Sneha Yadav,IT,3,2021,9163714717,bvrit123,38
21211F0003,Priya Sharma,IT,3,2021,9483397910,bvrit123,122
21211F0004,Rahul Reddy,IT,3,2021,9329564295,bvrit123,91
21211F0005,Nikhil Naidu,IT,3,2021,9173368727,bvrit123,3
21211F0006,Arjun Agarwal,IT,3,2021,9291279121,bvrit123,57
21211F0007,Anjali Patil,IT,3,2021,9738034819,bvrit123,43
21211F0008,Kavya Gupta,IT,3,2021,9482104948,bvrit123,44
21211F0009,Kavya Deshmukh,IT,3,2021,9541631441,bvrit123,26
21211F0010,Meghana Gupta,IT,3,2021,9319439676,bvrit123,37
21211F0011,Priya Reddy,IT,3,2021,9279536335,bvrit123,25
21211F0012,Divya Deshmukh,IT,3,2021,9572071480,bvrit123,69
21211F0013,Rohit Singh,IT,3,2021,9422813465,bvrit123,127
21211F0014,Nikhil Naidu,IT,3,2021,9139569653,bvrit123,143
21211F0015,Pooja Agarwal,IT,3,2021,9441552480,bvrit123,32
21211F0016,Swati Deshmukh,IT,3,2021,9384398886,bvrit123,75
21211F0017,Arjun Goud,IT,3,2021,9301284626,bvrit123,22
21211F0018,Neha Sharma,IT,3,2021,9333370532,bvrit123,41
21211F0019,Rohit Verma,IT,3,2021,9700809370,bvrit123,140
21211F0020,Aryan Reddy,IT,3,2021,9763474790,bvrit123,77
21211F0021,Varun Kumar,IT,3,2021,9123180862,bvrit123,41
21211F0022,Aditya Reddy,IT,3,2021,9872662517,bvrit123,97
21211F0023,Aditya Chowdary,IT,3,2021,9978286774,bvrit123,28
21211F0024,Aditya Chowdary,IT,3,2021,9722835549,bvrit123,84
21211F0025,Riya Chowdary,IT,3,2021,9194852777,bvrit123,54
21211F0026,Rahul Goud,IT,3,2021,9239042000,bvrit123,136
21211F0027,Anjali Patil,IT,3,2021,9500067977,bvrit123,51
21211F0028,Kavya Agarwal,IT,3,2021,9702496622,bvrit123,100
21211F0029,Nikhil Reddy,IT,3,2021,9565093445,bvrit123,119
21211F0030,Priya Yadav,IT,3,2021,9181065545,bvrit123,101
21211F0031,Vikram Gupta,IT,3,2021,9557020491,bvrit123,126
21211F0032,Priya Rao,IT,3,2021,9796181389,bvrit123,136
21211F0033,Kavya Goud,IT,3,2021,9418954761,bvrit123,102
21211F0034,Riya Naidu,IT,3,2021,9819630571,bvrit123,134
21211F0035,Aryan Yadav,IT,3,2021,9658393771,bvrit123,113
21211F0036,Nikhil Naidu,IT,3,2021,9215625055,bvrit123,36
21211F0037,Kavya Agarwal,IT,3,2021,9988309145,bvrit123,2
21211F0038,Aditya Verma,IT,3,2021,9847831059,bvrit123,99
21211F0039,Kavya Naidu,IT,3,2021,9119633394,bvrit123,7
21211F0040,Sneha Reddy,IT,3,2021,9337798660,bvrit123,135
21211F0041,Divya Chowdary,IT,3,2021,9240232701,bvrit123,108
21211F0042,Divya Naidu,IT,3,2021,9219287728,bvrit123,93
21211F0043,Rohit Verma,IT,3,2021,9531311458,bvrit123,123
21211F0044,Riya Goud,IT,3,2021,9482786899,bvrit123,92
21211F0045,Pooja Patil,IT,3,2021,9340935756,bvrit123,73
21211F0046,Priya Verma,IT,3,2021,9273589480,bvrit123,8
21211F0047,Nikhil Yadav,IT,3,2021,9166841445,bvrit123,8
21211F0048,Varun Agarwal,IT,3,2021,9237405366,bvrit123,40
21211F0049,Anjali Goud,IT,3,2021,9838010081,bvrit123,60
21211F0050,Siddharth Patil,IT,3,2021,9101496487,bvrit123,100
21211F0051,Anjali Kumar,IT,3,2021,9791856864,bvrit123,141
21211F0052,Meghana Naidu,IT,3,2021,9716918964,bvrit123,18
21211F0053,Arjun Agarwal,IT,3,2021,9719659769,bvrit123,48
21211F0054,Meghana Sharma,IT,3,2021,9768784919,bvrit123,133
21211F0055,Swati Chowdary,IT,3,2021,9102944499,bvrit123,33
21211F0056,Karthik Gupta,IT,3,2021,9417366192,bvrit123,67
21211F0057,Pooja Deshmukh,IT,3,2021,9693868356,bvrit123,94
21211F0058,Swati Deshmukh,IT,3,2021,9645345934,bvrit123,78
21211F0059,Swati Reddy,IT,3,2021,9866868671,bvrit123,137
21211F0060,Kavya Verma,IT,3,2021,9482871692,bvrit123,52
21211F0061,Riya Kumar,IT,3,2021,9564008904,bvrit123,126
21211F0062,Priya Singh,IT,3,2021,9589111567,bvrit123,32
21211F0063,Priya Rao,IT,3,2021,9451570267,bvrit123,110
21211G0001,Nikhil Agarwal,AIDS,3,2021,9242247325,bvrit123,40
21211G0002,Neha Yadav,AIDS,3,2021,9647322625,bvrit123,71
21211G0003,Sneha Gupta,AIDS,3,2021,9557789372,bvrit123,107
21211G0004,Rohit Patil,AIDS,3,2021,9726228773,bvrit123,109
21211G0005,Aditya Goud,AIDS,3,2021,9141993095,bvrit123,96
21211G0006,Nikhil Reddy,AIDS,3,2021,9319358857,bvrit123,58
21211G0007,Kavya Kumar,AIDS,3,2021,9259987795,bvrit123,120
21211G0008,Meghana Patil,AIDS,3,2021,9720886125,bvrit123,67
21211G0009,Arjun Goud,AIDS,3,2021,9897892427,bvrit123,104
21211G0010,Varun Goud,AIDS,3,2021,9358940201,bvrit123,58
21211G0011,Divya Singh,AIDS,3,2021,9544896704,bvrit123,75
21211G0012,Karthik Naidu,AIDS,3,2021,9213294007,bvrit123,65
21211G0013,Rahul Reddy,AIDS,3,2021,9794516125,bvrit123,26
21211G0014,Vikram Reddy,AIDS,3,2021,9974901174,bvrit123,19
21211G0015,Aryan Goud,AIDS,3,2021,9879840604,bvrit123,123
21211G0016,Sneha Yadav,AIDS,3,2021,9701058116,bvrit123,36
21211G0017,Neha Reddy,AIDS,3,2021,9438176789,bvrit123,4
21211G0018,Varun Kumar,AIDS,3,2021,9641028530,bvrit123,4
21211G0019,Anjali Patil,AIDS,3,2021,9626769188,bvrit123,9
21211G0020,Pooja Gupta,AIDS,3,2021,9591264783,bvrit123,25
21211G0021,Meghana Agarwal,AIDS,3,2021,9298169524,bvrit123,48
21211G0022,Rohit Gupta,AIDS,3,2021,9989153139,bvrit123,87
21211G0023,Aryan Goud,AIDS,3,2021,9112653654,bvrit123,70
21211G0024,Arjun Rao,AIDS,3,2021,9610344349,bvrit123,52
21211G0025,Sneha Agarwal,AIDS,3,2021,9414222085,bvrit123,72
21211G0026,Sneha Gupta,AIDS,3,2021,9406010410,bvrit123,55
21211G0027,Divya Yadav,AIDS,3,2021,9528521200,bvrit123,32
21211G0028,Rahul Deshmukh,AIDS,3,2021,9221493825,bvrit123,43
21211G0029,Swati Goud,AIDS,3,2021,9559933878,bvrit123,15
21211G0030,Varun Patil,AIDS,3,2021,9900356720,bvrit123,35
21211G0031,Sneha Reddy,AIDS,3,2021,9618537599,bvrit123,44
21211G0032,Neha Goud,AIDS,3,2021,9320445925,bvrit123,124
21211G0033,Meghana Gupta,AIDS,3,2021,9629544828,bvrit123,94
21211G0034,Aryan Reddy,AIDS,3,2021,9125454264,bvrit123,72
21211G0035,Vikram Reddy,AIDS,3,2021,9736437749,bvrit123,29
21211G0036,Arjun Kumar,AIDS,3,2021,9147940372,bvrit123,46
21211G0037,Karthik Kumar,AIDS,3,2021,9834960177,bvrit123,60
21211G0038,Riya Deshmukh,AIDS,3,2021,9546035921,bvrit123,139
21211G0039,Divya Naidu,AIDS,3,2021,9918791301,bvrit123,81
21211G0040,Varun Deshmukh,AIDS,3,2021,9450368133,bvrit123,84
21211G0041,Riya Deshmukh,AIDS,3,2021,9120826501,bvrit123,32
21211G0042,Aditya Chowdary,AIDS,3,2021,9699466043,bvrit123,80
21211G0043,Swati Patil,AIDS,3,2021,9474671264,bvrit123,5
21211G0044,Anjali Deshmukh,AIDS,3,2021,9491798450,bvrit123,18
21211G0045,Riya Kumar,AIDS,3,2021,9173395985,bvrit123,64
21211G0046,Arjun Goud,AIDS,3,2021,9356172552,bvrit123,52
21211G0047,Priya Verma,AIDS,3,2021,9508941671,bvrit123,11
21211G0048,Vikram Sharma,AIDS,3,2021,9433113916,bvrit123,35
21211G0049,Anjali Gupta,AIDS,3,2021,9994272661,bvrit123,29
21211G0050,Vikram Sharma,AIDS,3,2021,9842344070,bvrit123,81
21211G0051,Rahul Deshmukh,AIDS,3,2021,9650175331,bvrit123,6
21211G0052,Aryan Goud,AIDS,3,2021,9692754319,bvrit123,88
21211G0053,Rohit Reddy,AIDS,3,2021,9308940553,bvrit123,52
21211G0054,Kavya Sharma,AIDS,3,2021,9829125555,bvrit123,134
21211G0055,Meghana Kumar,AIDS,3,2021,9825873844,bvrit123,4
21211G0056,Nikhil Naidu,AIDS,3,2021,9433334515,bvrit123,30
21211G0057,Rohit Naidu,AIDS,3,2021,9673670490,bvrit123,37
21211G0058,Arjun Rao,AIDS,3,2021,9290259134,bvrit123,142
21211G0059,Anjali Verma,AIDS,3,2021,9872018676,bvrit123,2
21211G0060,Karthik Goud,AIDS,3,2021,9719857469,bvrit123,91
21211G0061,Pooja Reddy,AIDS,3,2021,9621214323,bvrit123,31
21211G0062,Varun Chowdary,AIDS,3,2021,9414887821,bvrit123,92
21211G0063,Sneha Goud,AIDS,3,2021,9447491345,bvrit123,104
21211H0001,Siddharth Rao,AIML,3,2021,9806287660,bvrit123,135
21211H0002,Priya Goud,AIML,3,2021,9351217627,bvrit123,2
21211H0003,Neha Deshmukh,AIML,3,2021,9622495338,bvrit123,84
21211H0004,Aditya Kumar,AIML,3,2021,9381497570,bvrit123,71
21211H0005,Karthik Kumar,AIML,3,2021,9263845581,bvrit123,75
21211H0006,Rahul Deshmukh,AIML,3,2021,9866598298,bvrit123,137
21211H0007,Rohit Naidu,AIML,3,2021,9742781012,bvrit123,97
21211H0008,Varun Reddy,AIML,3,2021,9517884802,bvrit123,64
21211H0009,Varun Naidu,AIML,3,2021,9130569561,bvrit123,65
21211H0010,Arjun Agarwal,AIML,3,2021,9677831294,bvrit123,64
21211H0011,Aryan Verma,AIML,3,2021,9938215198,bvrit123,129
21211H0012,Divya Kumar,AIML,3,2021,9905551772,bvrit123,16
21211H0013,Aryan Gupta,AIML,3,2021,9316669729,bvrit123,80
21211H0014,Priya Naidu,AIML,3,2021,9268267345,bvrit123,125
21211H0015,Aditya Goud,AIML,3,2021,9903164077,bvrit123,7
21211H0016,Sneha Rao,AIML,3,2021,9813633957,bvrit123,134
21211H0017,Arjun Singh,AIML,3,2021,9125125642,bvrit123,47
21211H0018,Neha Rao,AIML,3,2021,9886114617,bvrit123,102
21211H0019,Divya Deshmukh,AIML,3,2021,9449537461,bvrit123,31
21211H0020,Divya Agarwal,AIML,3,2021,9623109550,bvrit123,52
21211H0021,Aryan Kumar,AIML,3,2021,9514871566,bvrit123,76
21211H0022,Vikram Goud,AIML,3,2021,9428064660,bvrit123,68
21211H0023,Pooja Agarwal,AIML,3,2021,9253988900,bvrit123,125
21211H0024,Divya Rao,AIML,3,2021,9272832044,bvrit123,43
21211H0025,Varun Chowdary,AIML,3,2021,9239177461,bvrit123,35
21211H0026,Riya Kumar,AIML,3,2021,9340266810,bvrit123,65
21211H0027,Siddharth Yadav,AIML,3,2021,9841543565,bvrit123,125
21211H0028,Rahul Reddy,AIML,3,2021,9989649314,bvrit123,109
21211H0029,Vikram Deshmukh,AIML,3,2021,9416779474,bvrit123,140
21211H0030,Karthik Yadav,AIML,3,2021,9812091958,bvrit123,95
21211H0031,Neha Singh,AIML,3,2021,9597601778,bvrit123,132
21211H0032,Aditya Goud,AIML,3,2021,9387740841,bvrit123,25
21211H0033,Divya Agarwal,AIML,3,2021,9547395352,bvrit123,29
21211H0034,Swati Deshmukh,AIML,3,2021,9921923975,bvrit123,93
21211H0035,Sneha Goud,AIML,3,2021,9547505443,bvrit123,78
21211H0036,Aditya Chowdary,AIML,3,2021,9462109912,bvrit123,140
21211H0037,Aditya Naidu,AIML,3,2021,9570434105,bvrit123,94
21211H0038,Swati Reddy,AIML,3,2021,9310629254,bvrit123,130
21211H0039,Rahul Gupta,AIML,3,2021,9159788204,bvrit123,99
21211H0040,Aryan Chowdary,AIML,3,2021,9960980248,bvrit123,11
21211H0041,Karthik Goud,AIML,3,2021,9427681556,bvrit123,108
21211H0042,Rahul Gupta,AIML,3,2021,9889142881,bvrit123,95
21211H0043,Siddharth Deshmukh,AIML,3,2021,9315942293,bvrit123,14
21211H0044,Meghana Kumar,AIML,3,2021,9495643611,bvrit123,51
21211H0045,Nikhil Reddy,AIML,3,2021,9720524475,bvrit123,83
21211H0046,Vikram Kumar,AIML,3,2021,9423211268,bvrit123,69
21211H0047,Nikhil Yadav,AIML,3,2021,9118192895,bvrit123,64
21211H0048,Pooja Naidu,AIML,3,2021,9271977550,bvrit123,55
21211H0049,Karthik Rao,AIML,3,2021,9120625719,bvrit123,32
21211H0050,Anjali Verma,AIML,3,2021,9855465904,bvrit123,103
21211H0051,Rohit Yadav,AIML,3,2021,9332054719,bvrit123,126
21211H0052,Vikram Singh,AIML,3,2021,9372024539,bvrit123,30
21211H0053,Rahul Singh,AIML,3,2021,9930796627,bvrit123,54
21211H0054,Siddharth Reddy,AIML,3,2021,9899579927,bvrit123,10
21211H0055,Rahul Deshmukh,AIML,3,2021,9984157009,bvrit123,78
21211H0056,Pooja Gupta,AIML,3,2021,9712972092,bvrit123,60
21211H0057,Karthik Gupta,AIML,3,2021,9115878856,bvrit123,101
21211H0058,Varun Yadav,AIML,3,2021,9888023523,bvrit123,74
21211H0059,Arjun Verma,AIML,3,2021,9923558616,bvrit123,24
21211H0060,Meghana Patil,AIML,3,2021,9197911462,bvrit123,56
21211H0061,Rohit Singh,AIML,3,2021,9426487789,bvrit123,120
21211H0062,Rohit Chowdary,AIML,3,2021,9697258077,bvrit123,106
21211H0063,Divya Chowdary,AIML,3,2021,9356042791,bvrit123,37
22211A0001,Aditya Agarwal,CSE,2,2022,9258283929,bvrit123,33
22211A0002,Karthik Yadav,CSE,2,2022,9261130839,bvrit123,27
22211A0003,Swati Agarwal,CSE,2,2022,9104065893,bvrit123,95
22211A0004,Riya Reddy,CSE,2,2022,9562244300,bvrit123,121
22211A0005,Rohit Goud,CSE,2,2022,9294855888,bvrit123,23
22211A0006,Meghana Singh,CSE,2,2022,9810632102,bvrit123,43
22211A0007,Nikhil Verma,CSE,2,2022,9724431422,bvrit123,107
22211A0008,Varun Patil,CSE,2,2022,9891035709,bvrit123,30
22211A0009,Pooja Goud,CSE,2,2022,9383558581,bvrit123,113
22211A0010,Aditya Patil,CSE,2,2022,9191291906,bvrit123,95
22211A0011,Neha Patil,CSE,2,2022,9814746239,bvrit123,40
22211A0012,Siddharth Gupta,CSE,2,2022,9567849513,bvrit123,19
22211A0013,Pooja Naidu,CSE,2,2022,9958483194,bvrit123,135
22211A0014,Aryan Verma,CSE,2,2022,9501081125,bvrit123,60
22211A0015,Karthik Yadav,CSE,2,2022,9750664254,bvrit123,51
22211A0016,Varun Chowdary,CSE,2,2022,9654226182,bvrit123,99
22211A0017,Sneha Goud,CSE,2,2022,9558578894,bvrit123,134
22211A0018,Karthik Agarwal,CSE,2,2022,9106069952,bvrit123,108
22211A0019,Varun Chowdary,CSE,2,2022,9706885762,bvrit123,45
22211A0020,Priya Rao,CSE,2,2022,9625230309,bvrit123,127
22211A0021,Pooja Singh,CSE,2,2022,9234015275,bvrit123,130
22211A0022,Swati Yadav,CSE,2,2022,9933030754,bvrit123,34
22211A0023,Swati Agarwal,CSE,2,2022,9918006570,bvrit123,80
22211A0024,Neha Patil,CSE,2,2022,9974908466,bvrit123,80
22211A0025,Priya Reddy,CSE,2,2022,9417155188,bvrit123,115
22211A0026,Neha Patil,CSE,2,2022,9898271312,bvrit123,131
22211A0027,Rahul Gupta,CSE,2,2022,9700190999,bvrit123,110
22211A0028,Vikram Chowdary,CSE,2,2022,9598073575,bvrit123,57
22211A0029,Sneha Yadav,CSE,2,2022,9989890078,bvrit123,91
22211A0030,Priya Goud,CSE,2,2022,9459929200,bvrit123,95
22211A0031,Kavya Kumar,CSE,2,2022,9360163901,bvrit123,27
22211A0032,Swati Goud,CSE,2,2022,9678320956,bvrit123,19
22211A0033,Kavya Agarwal,CSE,2,2022,9970392295,bvrit123,63
22211A0034,Neha Patil,CSE,2,2022,9823792912,bvrit123,90
22211A0035,Rahul Kumar,CSE,2,2022,9734115923,bvrit123,81
22211A0036,Rohit Gupta,CSE,2,2022,9220751015,bvrit123,141
22211A0037,Aditya Agarwal,CSE,2,2022,9547461629,bvrit123,7
22211A0038,Rahul Deshmukh,CSE,2,2022,9952075317,bvrit123,6
22211A0039,Divya Rao,CSE,2,2022,9775135368,bvrit123,53
22211A0040,Karthik Chowdary,CSE,2,2022,9330892554,bvrit123,125
22211A0041,Neha Agarwal,CSE,2,2022,9227959436,bvrit123,121
22211A0042,Aryan Agarwal,CSE,2,2022,9364845851,bvrit123,44
22211A0043,Sneha Chowdary,CSE,2,2022,9679868050,bvrit123,61
22211A0044,Rahul Agarwal,CSE,2,2022,9294163409,bvrit123,143
22211A0045,Aditya Rao,CSE,2,2022,9936145722,bvrit123,7
22211A0046,Siddharth Verma,CSE,2,2022,9499944817,bvrit123,53
22211A0047,Arjun Gupta,CSE,2,2022,9976361579,bvrit123,14
22211A0048,Sneha Singh,CSE,2,2022,9424567126,bvrit123,48
22211A0049,Rohit Deshmukh,CSE,2,2022,9200466547,bvrit123,20
22211A0050,Divya Naidu,CSE,2,2022,9453911255,bvrit123,66
22211A0051,Kavya Sharma,CSE,2,2022,9829837952,bvrit123,11
22211A0052,Arjun Deshmukh,CSE,2,2022,9367387053,bvrit123,19
22211A0053,Karthik Chowdary,CSE,2,2022,9882685188,bvrit123,34
22211A0054,Karthik Verma,CSE,2,2022,9465473835,bvrit123,10
22211A0055,Aryan Verma,CSE,2,2022,9470191310,bvrit123,27
22211A0056,Karthik Naidu,CSE,2,2022,9489663254,bvrit123,131
22211A0057,Kavya Gupta,CSE,2,2022,9773745869,bvrit123,136
22211A0058,Aryan Agarwal,CSE,2,2022,9409775374,bvrit123,92
22211A0059,Swati Yadav,CSE,2,2022,9152339124,bvrit123,97
22211A0060,Riya Gupta,CSE,2,2022,9755784056,bvrit123,120
22211A0061,Arjun Goud,CSE,2,2022,9895351728,bvrit123,143
22211A0062,Sneha Yadav,CSE,2,2022,9710867433,bvrit123,27
22211A0063,Rahul Sharma,CSE,2,2022,9496307149,bvrit123,1
22211B0001,Vikram Chowdary,ECE,2,2022,9253623160,bvrit123,61
22211B0002,Aditya Rao,ECE,2,2022,9864272389,bvrit123,10
22211B0003,Priya Yadav,ECE,2,2022,9197773608,bvrit123,29
22211B0004,Meghana Naidu,ECE,2,2022,9208965739,bvrit123,129
22211B0005,Meghana Patil,ECE,2,2022,9530895061,bvrit123,101
22211B0006,Arjun Naidu,ECE,2,2022,9602225982,bvrit123,114
22211B0007,Siddharth Singh,ECE,2,2022,9737614161,bvrit123,124
22211B0008,Pooja Deshmukh,ECE,2,2022,9801152640,bvrit123,11
22211B0009,Aryan Rao,ECE,2,2022,9355673074,bvrit123,63
22211B0010,Sneha Reddy,ECE,2,2022,9544707047,bvrit123,65
22211B0011,Vikram Kumar,ECE,2,2022,9734637697,bvrit123,74
22211B0012,Meghana Reddy,ECE,2,2022,9221727889,bvrit123,121
22211B0013,Swati Patil,ECE,2,2022,9364240438,bvrit123,65
22211B0014,Pooja Reddy,ECE,2,2022,9791967047,bvrit123,44
22211B0015,Priya Gupta,ECE,2,2022,9766781389,bvrit123,23
22211B0016,Swati Patil,ECE,2,2022,9380585748,bvrit123,1
22211B0017,Rohit Agarwal,ECE,2,2022,9437976785,bvrit123,72
22211B0018,Kavya Patil,ECE,2,2022,9511302843,bvrit123,143
22211B0019,Neha Sharma,ECE,2,2022,9447950513,bvrit123,75
22211B0020,Nikhil Kumar,ECE,2,2022,9339407960,bvrit123,6
22211B0021,Rohit Deshmukh,ECE,2,2022,9731106726,bvrit123,56
22211B0022,Aryan Naidu,ECE,2,2022,9449623194,bvrit123,139
22211B0023,Aditya Rao,ECE,2,2022,9203229188,bvrit123,112
22211B0024,Swati Deshmukh,ECE,2,2022,9957148148,bvrit123,99
22211B0025,Riya Yadav,ECE,2,2022,9193645334,bvrit123,28
22211B0026,Arjun Agarwal,ECE,2,2022,9512099071,bvrit123,138
22211B0027,Priya Patil,ECE,2,2022,9252960151,bvrit123,47
22211B0028,Neha Chowdary,ECE,2,2022,9828739525,bvrit123,24
22211B0029,Divya Chowdary,ECE,2,2022,9145526748,bvrit123,63
22211B0030,Siddharth Verma,ECE,2,2022,9235075045,bvrit123,53
22211B0031,Karthik Chowdary,ECE,2,2022,9762322766,bvrit123,38
22211B0032,Pooja Deshmukh,ECE,2,2022,9706289199,bvrit123,116
22211B0033,Aditya Gupta,ECE,2,2022,9245418374,bvrit123,140
22211B0034,Anjali Singh,ECE,2,2022,9189668622,bvrit123,74
22211B0035,Divya Reddy,ECE,2,2022,9705179883,bvrit123,133
22211B0036,Siddharth Singh,ECE,2,2022,9195490928,bvrit123,39
22211B0037,Aryan Naidu,ECE,2,2022,9583963482,bvrit123,37
22211B0038,Kavya Deshmukh,ECE,2,2022,9444333184,bvrit123,17
22211B0039,Riya Goud,ECE,2,2022,9455168635,bvrit123,94
22211B0040,Arjun Verma,ECE,2,2022,9245021813,bvrit123,79
22211B0041,Kavya Rao,ECE,2,2022,9240355261,bvrit123,112
22211B0042,Riya Rao,ECE,2,2022,9146321680,bvrit123,92
22211B0043,Meghana Verma,ECE,2,2022,9995169493,bvrit123,26
22211B0044,Priya Sharma,ECE,2,2022,9364144326,bvrit123,34
22211B0045,Karthik Singh,ECE,2,2022,9566695693,bvrit123,44
22211B0046,Neha Sharma,ECE,2,2022,9614744017,bvrit123,28
22211B0047,Swati Naidu,ECE,2,2022,9242572364,bvrit123,30
22211B0048,Meghana Agarwal,ECE,2,2022,9148615826,bvrit123,122
22211B0049,Siddharth Agarwal,ECE,2,2022,9710113871,bvrit123,2
22211B0050,Swati Sharma,ECE,2,2022,9673181527,bvrit123,79
22211B0051,Arjun Reddy,ECE,2,2022,9774642692,bvrit123,83
22211B0052,Arjun Goud,ECE,2,2022,9363711451,bvrit123,76
22211B0053,Sneha Singh,ECE,2,2022,9163870661,bvrit123,130
22211B0054,Priya Verma,ECE,2,2022,9436305460,bvrit123,95
22211B0055,Swati Rao,ECE,2,2022,9101325542,bvrit123,93
22211B0056,Nikhil Rao,ECE,2,2022,9817259619,bvrit123,90
22211B0057,Priya Patil,ECE,2,2022,9553135555,bvrit123,118
22211B0058,Karthik Patil,ECE,2,2022,9787080671,bvrit123,80
22211B0059,Siddharth Chowdary,ECE,2,2022,9664701329,bvrit123,126
22211B0060,Rohit Reddy,ECE,2,2022,9679449020,bvrit123,31
22211B0061,Divya Kumar,ECE,2,2022,9961945896,bvrit123,143
